Number,SMILES,MW,FSP3,Cm
1,CC(C)(C)S(=O)C(C)(C)C,162.29799999999997,1.0,53.16992500144224
2,CNCCCC1(c2ccccc2)c2ccccc2C(C)(C)S1=O,327.49300000000005,0.4,289.0621498903669
3,CN(C)CCCC1(c2ccccc2)c2ccccc2C(C)(C)S1=O,341.5200000000001,0.42857142857142855,291.40199989325157
4,CN(C)CCCC1(C(N)=O)c2ccccc2C(C)(C)S1=O,308.44700000000006,0.5625,313.29096858086274
5,CCOC(=O)C1(CCCN(C)C)c2ccccc2C(C)(C)S1=O,337.48500000000007,0.6111111111111112,324.98696239397265
6,COC(=O)C1(CCCN(C)C)c2ccccc2C(C)(C)S1=O,323.4580000000001,0.5882352941176471,314.98696239397265
7,CN(C)CCCC1(C(=O)Nc2ccccc2)c2ccccc2C(C)(C)S1=O,384.54500000000013,0.4090909090909091,355.85963727424337
8,CC(=O)C1(CCCN(C)C)c2ccccc2C(C)(C)S1=O,307.45900000000006,0.5882352941176471,298.647112391088
9,CCN(CC)CCCC1(c2ccccc2)c2ccccc2C(C)(C)S1=O,369.5740000000002,0.4782608695652174,301.40199989325157
10,CC12CCC(CC1)C(C)(C)S2=O,186.32,1.0,181.50977500432697
11,CC1(C)CC(=O)CC(C)(C)S1=O,188.292,0.8888888888888888,88.33985000288469
12,CC1(C)CC2=C(CC(C)(C)S1=O)C1=C2CC(C)(C)S(=O)C(C)(C)C1,368.6080000000001,0.8,139.16992500144215
13,CC1(C)CC=CCC(C)(C)S1=O,186.32,0.8,96.33985000288466
14,CC(C)(CCl)S(=O)C(C)(C)CCl,231.188,1.0,76.78463484555759
15,CN(C)CCC1(c2ccccc2)c2ccccc2C(C)(C)S1=O,327.49300000000005,0.4,285.40199989325157
16,CC(C)(C(N)C(=O)O)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,407.5350000000001,0.20833333333333334,265.5701749624923
17,CCC1(C)C=CCC(C)(C)S1=O,186.31999999999996,0.8,199.50977500432694
18,CN(C)CCCC1(c2ccccc2)c2cc(Cl)ccc2C(C)(C)S1=O,375.96500000000015,0.42857142857142855,313.8467847359245
19,O=S1C(c2ccccc2)(c2ccccc2)c2ccccc2C1(c1ccccc1)c1ccccc1,456.6100000000001,0.0625,162.0391000173088
20,CN(C)CCCC1(c2cccc(Cl)c2)c2ccccc2C(C)(C)S1=O,375.96500000000015,0.42857142857142855,335.7715972395302
21,CCC(C)(C)S(=O)C(C)(C)C,176.32499999999996,1.0,132.16992500144232
22,CCC(C)(C)S(=O)C(C)(C)CC,190.35199999999995,1.0,67.16992500144237
23,CC1(C)CCCC(C)(C)S1=O,174.309,1.0,68.16992500144237
24,CC(=O)OC1C(C)=CC(C)(S(=O)C(C)(C)C)C(OC(C)=O)N1C(C)=O,373.4710000000001,0.7058823529411765,478.02931861259367
25,Cc1ccc(C2(c3ccccc3)CC(=O)CC(C)(C)S2=O)cc1,326.46099999999996,0.35,270.6045125093753
26,Cc1ccc([C@@]2(c3ccccc3)CC(=O)CC(C)(C)S2=O)cc1,326.46099999999996,0.35,270.6045125093753
27,Cc1ccc([C@]2(c3ccccc3)CC(=O)CC(C)(C)S2=O)cc1,326.46099999999996,0.35,270.6045125093753
28,CC(C)(C)S(=O)C1(C#N)CC1(C#N)S(=O)C(C)(C)C,300.449,0.8461538461538461,191.98370619265978
29,CC(C)(C)CC(C)(C)CC(C)(C)S(=O)C(C)(C)CC(C)(C)CC(C)(C)C,386.73000000000025,1.0,101.1699250014424
30,C=C1CC2(CC(C)(C)S(=O)C(C)(C)C2)OC1=O,256.36699999999996,0.7692307692307693,203.67970000576915
31,CC(=O)CC(C#N)(S(=O)C(C)(C)C)C(C#N)(CC(C)=O)S(=O)C(C)(C)C,400.56600000000014,0.7777777777777778,228.15363119410213
32,CC(=O)SCC(C#N)(S(=O)C(C)(C)C)C(C#N)(CSC(C)=O)S(=O)C(C)(C)C,464.7000000000002,0.7777777777777778,260.49348119698675
33,CCCC(=O)CC(C#N)(S(=O)C(C)(C)C)C(C#N)(CC(=O)CCC)S(=O)C(C)(C)C,456.67400000000026,0.8181818181818182,240.15363119410213
34,CCC(C#N)(S(=O)C(C)(C)C)C(C#N)(CC)S(=O)C(C)(C)C,344.54600000000005,0.875,196.98370619265978
35,CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,348.5110000000001,0.21739130434782608,174.56691876117725
36,CC(C)(C)S(=O)[C@]1(C#N)C[C@@]1(C#N)S(=O)C(C)(C)C,300.449,0.8461538461538461,191.98370619265978
37,CC(C)(C)S(=O)[C@]1(C#N)C[C@]1(C#N)S(=O)C(C)(C)C,300.449,0.8461538461538461,191.98370619265978
38,CC(C)(C)S(=O)[C@@]1(C#N)C[C@]1(C#N)S(=O)C(C)(C)C,300.449,0.8461538461538461,191.98370619265978
39,CC(C)([C@H](N)C(=O)O)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,407.5350000000001,0.20833333333333334,265.5701749624923
40,CC(C)([C@@H](N)C(=O)O)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,407.5350000000001,0.20833333333333334,265.5701749624923
41,COC(=O)[C@H]1[C@H](C(=O)OC)[C@@]2(c3ccccc3)c3nonc3[C@]1(c1ccccc1)S2=O,438.4610000000001,0.2727272727272727,285.0654060916808
42,CC(C)(C)OC(=O)N(CCN(CCCCCC(=O)O)CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,967.351,0.3559322033898305,614.8661496768707
43,COC(=O)CC1CC2(S(=O)C34CC(CCO)OC(C)C3(O)C(=O)c3c(O)cccc3C4=O)C(=O)c3cccc(O)c3C(=O)C2(O)C(C)O1,686.6880000000003,0.48484848484848486,914.9864750677881
44,COC(=O)CC1CC2(S(=O)C34CC(CC(=O)OC)OC(C)C3(O)C(=O)c3c(O)cccc3C4=O)C(=O)c3cccc(O)c3C(=O)C2(O)C(C)O1,714.6980000000003,0.47058823529411764,489.2481250360568
45,CC12CCC(N3CCCCC3)C(C)(CCC1N1CCCCC1)S2=O,352.58800000000014,1.0,230.81703739253018
46,CC(C)(/C(=N/O)c1ccccc1)S(=O)C(C)(C)/C(=N/O)c1ccccc1,372.49000000000007,0.3,176.04585608302622
47,CC12CCC(N3CCOCC3)C(C)(CCC1N1CCOCC1)S2=O,356.5320000000001,1.0,246.9869623939726
48,CC1([C@H]2CC[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CC(C)(C)S(=O)C(C)(C)C6)C[C@]5(C)[C@H]4C(=O)C[C@@]32C)OCCO1,549.8180000000003,0.967741935483871,518.6927248110219
49,O=C([C@H]1C2(CCC2)S(=O)C2(CCC2)C[C@@]1(O)C(F)(F)F)C(F)(F)F,378.33399999999995,0.9285714285714286,321.8636795409997
50,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CC(C)(C)S(=O)C(C)(C)C5)C[C@]4(C)[C@H]3C(=O)C[C@]12C,505.7650000000004,0.9310344827586207,499.52279980957985
51,CCOC(=O)C1(C)CC(C)=CC(C)(C)S1=O,244.356,0.75,257.84962500721156
52,O=C([C@H]1C2(CCC2)S(=O)C2(CCC2)C[C@]1(O)C(F)(F)F)C(F)(F)F,378.33399999999995,0.9285714285714286,321.8636795409997
53,CC1(C)Cc2ccccc2CC(C)(C)S1=O,236.37999999999994,0.5714285714285714,91.50977500432688
54,O=S(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,318.52600000000007,1.0,157.1894750100961
55,CC(C)(C)S(=O)C1(C#N)CC=C(O[Si](c2ccccc2)(c2ccccc2)c2ccccc2)C(F)(F)C1,521.705,0.27586206896551724,376.67510980228064
56,CN(CCCC1(c2ccc(Cl)cc2)c2ccc(Br)cc2C(C)(C)S1=O)CC(=O)O,498.87000000000023,0.4090909090909091,388.0301632734202
57,CC(C)(C)S(=O)C12CC=CCC1(O)CC=CC2,254.39499999999995,0.7142857142857143,225.6797000057693
58,CC(C)(C)S(=O)C12CCCCC1(OCC(=O)O)CCCC2,316.4630000000001,0.9375,280.84962500721156
59,CC1(C)c2ccccc2C(CCNCC(=O)O)(c2ccc(Cl)cc2)S1=O,391.91999999999996,0.35,345.43174723664566
60,CC(C)(C)S(=O)[C@]12CC=CC[C@]1(O)C[C@H]1O[C@H]1C2,270.394,0.8571428571428571,370.0586500259617
61,Cc1cc(C2(C)CC3c4c(C)sc(C)c4C(=O)C(=O)C3(C)S2=O)c(C)s1,406.59400000000016,0.5,476.8691750158655
62,CN(CCCC1(c2ccc(F)cc2)c2ccccc2C(C)(C)S1=O)CC(=O)O,403.5190000000002,0.4090909090909091,365.5853784307473
63,CN(CCCC1(c2ccccc2)c2ccccc2C(C)(C)S1=O)CC(=O)O,385.52900000000017,0.4090909090909091,347.5556310873533
64,CC(C)(C)S(=O)C12CCCCC1(O)CCCC2,258.4269999999999,1.0,223.33985000288465
65,COC(=O)NC[C@@](C)(C(=O)N(C)OC)S(=O)C(C)(C)C,308.4000000000001,0.8333333333333334,358.80912775156463
66,COC(=O)NC[C@@](C)(C(=O)N(C)OC)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,494.61300000000017,0.25925925925925924,416.2061215113014
67,CC(C(=O)O)N(C)CCCC1(c2ccccc2)c2ccccc2C(C)(C)S1=O,399.55600000000015,0.43478260869565216,380.5751810960071
68,O=S(C(c1ccccc1)(c1ccccc1)c1ccccc1)C(c1ccccc1)(c1ccccc1)c1ccccc1,534.7240000000002,0.05263157894736842,167.9639125209141
69,COC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,525.6700000000002,0.1875,356.4786936587576
70,CC(C)(C#N)S(=O)C1(C(C)(C)C#N)c2ccccc2C(=C(C#N)C#N)c2ccccc21,424.52900000000017,0.28,283.290968580863
71,COC(=O)[C@H]1[C@H](C(=O)OC)C2(c3ccccc3)c3nonc3C1(c1ccccc1)S2=O,438.4610000000001,0.2727272727272727,285.0654060916808
72,CC(C)(C=O)S(=O)C(C)(C)C=O,190.26399999999998,0.75,80.67970000576928
73,COC(=O)C1C(C(=O)OC)C2(c3ccccc3)c3nonc3C1(c1ccccc1)S2=O,438.4610000000001,0.2727272727272727,285.0654060916808
74,CC12CCC(Cl)C(C)(CCC1Cl)S2=O,255.20999999999998,1.0,181.80418485421143
75,CC12CCCC(C)(CCC1)S2=O,186.32,1.0,120.16992500144232
76,CC(C)(C#N)S(=O)C(C)(C)C#N,184.26399999999998,0.75,82.98370619265937
77,CC1(C)CC(N)CC(C)(C)S1=O,189.324,1.0,122.49348119698627
78,CN1CCC(c2ccccc2)(S(=O)C(C)(C)C)C(O)C1,295.44800000000004,0.625,293.72555608879554
79,CC(C)(C)S(=O)C12c3ccccc3C(c3ccccc31)c1ccccc12,358.5060000000001,0.25,216.3594000115386
80,CC(C)(C)S(=O)C(C)(C)C=O,176.28099999999998,0.875,145.67970000576926
81,CC(=O)C(C)(C)S(=O)C(C)(C)C(=O)c1ccccc1,280.38899999999995,0.4666666666666667,221.43458750793278
82,CC(C)(C(=O)c1ccccc1)S(=O)C(C)(C)C(=O)c1ccccc1,342.46000000000004,0.3,130.60451250937496
83,COC(=O)C1(S(=O)C(C)(C)C)CC(F)(F)C1(F)Cl,306.73299999999995,0.9,354.5238295381149
84,CC(C)(C)S(=O)C1(C#N)CC(F)(F)C1(F)Cl,273.70699999999994,0.8888888888888888,328.827835725005
85,CC(C)(C)S(=O)C1(C#N)CC(F)(F)C1(F)S(=O)c1ccccc1,363.426,0.5333333333333333,436.307863385938
86,CC(C)(C)S(=O)C1(C#N)CC(F)(F)C1(Cl)S(=O)c1ccccc1,379.88100000000003,0.5333333333333333,436.307863385938
87,CCS(=O)C1(S(=O)CC)C(F)(F)CC1(C#N)S(=O)C(C)(C)C,373.51200000000006,0.9230769230769231,362.76834103821705
88,CC(CC(C#N)(S(=O)C(C)(C)C)C(C#N)(CC(C)c1ccccc1)S(=O)C(C)(C)C)c1ccccc1,524.7960000000003,0.5333333333333333,258.7581437034778
89,CC(C)(C)S(=O)C1(C#N)CC2(CC2)C1,211.32999999999993,0.9090909090909091,165.98370619265935
90,C[Si]1(C)C23C4CCCC2C43S(=O)C23C4CCCC2C431,290.504,1.0,229.1894750100964
91,CC(=O)C(C)(C)S(=O)C(C)(C)C(C)=O,218.31799999999996,0.8,92.3398500028847
92,CC(C)(C)S(=O)C1(C#N)CC(=CC#N)C1,222.31299999999996,0.6363636363636364,214.9674123853187
93,CC1(C)CC(=O)CC(c2ccccc2)(c2ccccc2)S1=O,312.4340000000001,0.3157894736842105,212.60451250937507
94,CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,507.65200000000016,0.3103448275862069,350.723806156594
95,CC1(C)S(=O)C(C)(C)C2(c3ccccc3)OC12c1ccccc1,326.461,0.4,194.6045125093755
96,O=S(C1(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)C1(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,582.7680000000001,0.047619047619047616,247.9639125209174
97,O=S1C2(C(F)(F)F)[C@H]3[C@@H]4C=C[C@@H](C4)[C@H]3C1(C(F)(F)F)[C@H]1[C@@H]3C=C[C@@H](C3)[C@H]12,394.38000000000005,0.7777777777777778,239.39300455398083
98,CCOC(=O)C(C)(C)S(=O)C(C)(C)C(C)=O,248.34399999999997,0.8181818181818182,223.84962500721159
99,CC1(C)C(=O)CC(=O)C(C)(C)S1=O,202.27499999999998,0.7777777777777778,93.33985000288462
100,CCOC1=CC(=O)C(C)(C)S(=O)C1(C)C,230.32899999999998,0.7272727272727273,221.84962500721156
101,CC1(C)C=CC(=O)C(C)(C)S1=O,186.27599999999998,0.6666666666666666,176.67970000576926
102,C=CCC(C(=O)OCC)(C(=O)C(F)(F)F)S(=O)C(C)(C)C,328.35200000000003,0.6923076923076923,293.44161477482675
103,CC12C=CC(C)(C3C(=O)N(c4ccc(Br)c(C(F)(F)F)c4)C(=O)C31)S2=O,448.2600000000001,0.4117647058823529,320.1936620057032
104,C#CC(C)(C)S(=O)C(C)(C)C#C,182.28799999999998,0.6,70.75488750216353
105,CCCCCNCCNCC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,476.73000000000013,0.4,276.14234352027796
106,CCCCCCCCCCCCC(C)(C(=O)O)S(=O)C(C)(CCCCCCCCCCCC)C(=O)O,530.8560000000006,0.9333333333333333,225.50977500432703
107,CC(C)(C)c1ccc(C(C)(C)S(=O)C(C)(C)c2ccc(C(C)(C)C)c(O)c2)cc1O,430.65400000000017,0.5384615384615384,147.84962500721184
108,CC(C)(Cc1cc(Cl)cc(Cl)c1)S(=O)C(C)(C)Cc1cc(Cl)cc(Cl)c1,452.2740000000002,0.4,150.32415719327844
109,O=S(C(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccccc1F)C(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccccc1F,642.6640000000002,0.05263157894736842,242.05315455109908
110,CCCCCCCCCCCCCCCCCCC(C)(C(=O)O)S(=O)C(C)(CCCCCCCCCCCCCCCCCC)C(=O)O,699.1799999999997,0.9523809523809523,261.5097750043271
111,CC(C)(C(=O)S)S(=O)C(C)(C)C(=O)S,254.39799999999997,0.75,107.5097750043268
112,CC1(C)C[C@H](O)C(c2cccc(CCl)c2)C(C)(C)S1=O,314.878,0.625,277.1635848657499
113,CC(C)(CN(CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)CCCCNCCN)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,852.2230000000001,0.3018867924528302,386.6929684741156
114,CCOC(=O)CCCCCN(CCNCC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,895.288,0.3392857142857143,543.3726684798844
115,CC1(C)C(=O)NC(C)(C)C(C)(C)S1=O,217.33399999999997,0.9,213.62756238243406
116,CCCCCCCCCCCC(CCCCCCCCCC)(C(=O)O)S(=O)C(C)(CCCCCCCCCC)C(=O)O,615.0180000000003,0.9444444444444444,455.8496250072116
117,C=C1CC(C(C)(C)S(=O)C(c2ccccc2)(c2ccccc2)c2ccccc2)OC1=O,430.56900000000013,0.2222222222222222,291.09624377416
118,CCC(C)(C1CC(CS(=O)Cc2ccccc2)C(=O)N1Cc1ccccc1)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,673.9440000000002,0.2619047619047619,533.7270623579061
119,CC(C#N)(c1c[nH]c2ccccc12)S(=O)C(C)(C#N)c1c[nH]c2ccccc12,386.4800000000001,0.18181818181818182,249.290968580863
120,CC1(C)c2ccccc2C(C)(C)S1=O,208.32599999999996,0.5,85.50977500432695
121,CC(C)(C)S(=O)C1(C=O)CC1,174.26499999999996,0.875,149.67970000576926
122,O=S(C1(C2=NCCO2)CCCCC1)C1(C2=NCCO2)CCCCC1,352.50000000000017,0.8888888888888888,196.137337386761
123,CC(C)(C)OC(=O)NC(C(=O)O)C(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,507.65200000000016,0.3103448275862069,350.723806156594
124,CCCCCCCC1(S(=O)C2(CCCCCCC)C(=O)c3ccccc3C2=O)C(=O)c2ccccc2C1=O,534.7180000000002,0.5,208.18947501009677
125,CCCCCCCC(CCCCCC)(C(C)CC)S(=O)C(CCCCCC)(CCCCCCC)C(C)CC,555.0540000000004,1.0,220.6797000057693
126,C=CCOC(=O)C(N1CC(C(C)O[Si](C)(C)C(C)(C)C)(S(=O)C(c2ccccc2)(c2ccccc2)c2ccccc2)C1=O)=P(c1ccccc1)(c1ccccc1)c1ccccc1,878.1600000000002,0.22641509433962265,639.4117684971919
127,C=CCOC(=O)C(N1CC(C(C)O)(S(=O)C(c2ccccc2)(c2ccccc2)c2ccccc2)C1=O)=P(c1ccccc1)(c1ccccc1)c1ccccc1,763.8960000000002,0.1276595744680851,540.0719184943076
128,CC(=O)OC1CC(C)(C)S(=O)C(C)(C)C1,232.34499999999997,0.9090909090909091,165.3594000115384
129,CC(=O)NC1CC(C)(C)S(=O)C(C)(C)C1,231.36099999999996,0.9090909090909091,176.30726238820324
130,CC1(C)CC2(CC(C)(C)S1=O)OCCO2,232.34499999999994,1.0,107.50977500432683
131,CC1(C)CC(OC(=O)c2ccccc2)CC(C)(C)S1=O,294.416,0.5625,189.2842125151442
132,CCCCCCCCCCCC(=O)OC1CC(C)(C)S(=O)C(C)(C)C1,372.6150000000001,0.9523809523809523,225.3594000115384
133,CCCC(=O)OC1CC(C)(C)S(=O)C(C)(C)C1,260.399,0.9230769230769231,177.3594000115384
134,CC(C)(C)OC(=O)C1(C(=O)NC2CCCCC2)CC2CCN=C3C=CC=CC32S1=O,432.5860000000001,0.6956521739130435,471.29422478217595
135,CC(C)(C)OC(=O)C1(C(=O)O)CC2CCN=C3C=CC=CC32S1=O,351.42400000000004,0.5882352941176471,421.8365874011842
136,CCOC(=O)C1(C(=O)OC(C)(C)C)CC2CCN=C3C=CC=CC32S1=O,379.478,0.631578947368421,445.00651240262647
137,COc1ccc(O)c(C(C)(C)CCCC(=O)OC2CC(C)(C)S(=O)C(C)(C)C2)c1,424.6030000000002,0.6956521739130435,300.37895002019263
138,CC(C)(C)c1cc(C(=O)OC2CC(C)(C)S(=O)C(C)(C)C2)cc(C(C)(C)C)c1O,422.6310000000002,0.7083333333333334,225.6992500144236
139,CC1(C)CC(C(C(=O)O)(C(=O)O)C2CC(C)(C)S(=O)C(C)(C)C2)CC(C)(C)S1=O,448.6470000000002,0.9047619047619048,181.84962500721105
140,CC(C)(C)c1cc(CCC(=O)OC2CC(C)(C)S(=O)C(C)(C)C2)cc(C(C)(C)C)c1O,450.68500000000023,0.7307692307692307,237.69925001442377
141,CC(Oc1cc(F)cc(C2(S(=O)C(C)(C)C)CCOCC2)c1)c1ccc2[nH]c(=O)ccc2c1,471.5940000000003,0.4230769230769231,434.1309972510687
142,CC(C)(C)S(=O)C1(c2cc(O)cc(F)c2)CCOCC1,300.3950000000001,0.6,239.6342598527691
143,CC(C)C(CN)(C(C)C)S(=O)C(CN)(C(C)C)C(C)C,304.54400000000004,1.0,94.15363119410188
144,CCCCc1cc(CCC(C)(C(=O)O)S(=O)C(C)(CCc2cc(CCCC)c(O)c(CCCC)c2)C(=O)O)cc(CCCC)c1O,658.9420000000003,0.631578947368421,277.0195500086547
145,CCCCCC(C)(C(=O)O)S(=O)C(C)(CCCCC)C(=O)O,334.4780000000001,0.875,183.5097750043269
146,CCCCCCCCC1(C(C)(C(=O)O)S(=O)C(C)(C(=O)O)C2(CCCCCCCC)CCCCC2)CCCCC1,582.9320000000002,0.9411764705882353,240.50977500432708
147,CCCCCCCCCCCCCCCCCCCCC(C)(C(=O)O)S(=O)C(C)(CCCCCCCCCCCCCCCCCCCC)C(=O)O,755.2879999999994,0.9565217391304348,273.5097750043271
148,CCCCC1(C(C)(C(=O)O)S(=O)C(C)(C(=O)O)C2(CCCC)CCCCC2)CCCCC1,470.7160000000006,0.9230769230769231,216.50977500432708
149,CCCCCCCC(CCC)(C(=O)O)S(=O)C(CCC)(CCCCCC)C(=O)O,432.6670000000004,0.9130434782608695,377.8496250072116
150,CCCCCCCCCCCCCCCCC(C(=O)O)(C1CCCCC1)S(=O)C(CCCCCCCCCCCCCCCC)(C(=O)O)C1CCCCC1,779.3099999999995,0.9583333333333334,281.67970000576946
151,CC(C)(c1ccccc1)S(=O)C(C)(C)c1ccccc1,286.43999999999994,0.3333333333333333,99.4345875079327
152,CCC(C)(CC)S(=O)C(C)(CC)CC,218.40599999999995,1.0,73.16992500144237
153,CCC(C)C(CCC(=O)O)(CC(=O)O)S(=O)C(CCC(=O)O)(CC(=O)O)C(C)CC,450.55000000000035,0.8,241.3594000115388
154,CC1=CC=CC(C)(S(=O)C2(C)C=CC=C(C)C2O)C1O,294.416,0.5,204.8691750158656
155,CC1(C)CNCC(C)(C)S1=O,175.29699999999997,1.0,77.81378119121709
156,CN1C(C)(C)CC(C(C)(C(=O)O)S(=O)C(C)(C(=O)O)C2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,500.7460000000004,0.9230769230769231,252.3072623882025
157,CNC(=O)C(C)N1C(C)(C)CC(C(C)(C(=O)O)S(=O)C(C)(C(=O)O)C2CC(C)(C)N(C(C)C(=O)NC)C(C)(C)C2)CC1(C)C,642.904,0.875,360.95437477929073
158,CCCCC(S)C(S)CCC(C)(C(=O)O)S(=O)C(C)(CCC(S)C(S)CCCC)C(=O)O,546.9080000000004,0.9090909090909091,285.8887250245195
159,COc1cc2c(cc1OC)C(C)(CCCCl)S(=O)C(C)(C)C2,344.90400000000005,0.6470588235294118,329.8041848542114
160,CCCCCC(C)(C(=O)OC(C)(C)C)S(=O)C(C)(CCCCC)C(=O)OC(C)(C)C,446.69400000000036,0.9166666666666666,214.67970000576966
161,CCCOC(=O)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)S(=O)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C(=O)OCCC,643.072,0.9473684210526315,188.6797000057696
162,CNC1C(=O)CNC(C(C)=O)C(C)(C)S(=O)C1(C)C,288.413,0.8461538461538461,324.1242997807336
163,CCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)S(=O)C(C)(C)C1,428.7230000000002,0.96,249.35940001153858
164,CC(N)C(=O)C(C(=O)C(N)CCC(=O)O)(S(=O)C(C(=O)C1CCCN1)(C(=O)C(N)C(C)C)C(=O)C(N)C(C)C)C(C(=O)C(N)CC(=O)O)(C(=O)C(N)C(C)C)C(N)(C(=O)O)C(=O)C1CCCN1,972.1289999999996,0.7380952380952381,1058.2942119814024
165,CCCCCCCCC(CCCCl)C(C)(C)S(=O)C(C)(C)C(CCCCl)CCCCCCCC,539.7820000000004,1.0,178.29440984988432
166,CCc1cc(Br)cc(CC)c1C(=[N+]=[N-])C(C)(C)S(=O)C(C)(C)C(=[N+]=[N-])c1c(CC)cc(Br)cc1CC,636.4980000000003,0.5,187.73412532287932
167,Cc1cc(Br)cc(C)c1C(=[N+]=[N-])C(C)(C)S(=O)C(C)(C)C(=[N+]=[N-])c1c(C)cc(Br)cc1C,580.3900000000002,0.4166666666666667,175.7341253228791
168,Cc1cc(Br)cc(Cl)c1C(=[N+]=[N-])C(C)(C)S(=O)C(C)(C)C(=[N+]=[N-])c1c(C)cc(Br)cc1Cl,621.2260000000003,0.36363636363636365,203.34883516699458
169,CCc1cc(Br)cc(C)c1C(=[N+]=[N-])C(C)(C)S(=O)C(C)(C)C(=[N+]=[N-])c1c(C)cc(Br)cc1CC,608.4440000000002,0.46153846153846156,193.73412532287932
170,Cc1cc(Br)cc(C(C)C)c1C(=[N+]=[N-])C(C)(C)S(=O)C(C)(C)C(=[N+]=[N-])c1c(C)cc(Br)cc1C(C)C,636.4980000000003,0.5,196.90405032432173
171,CN(C)CCCC1(C(=O)O)c2ccccc2C(C)(C)S1=O,309.43100000000004,0.5625,301.8170373925303
172,CC(C)(CC(CCCNCCN)(CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,853.2070000000002,0.3018867924528302,376.2353310931239
173,CCCCCNCCN(CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,823.2250000000001,0.32075471698113206,479.8628934755578
174,CC(C)(CNCCNCC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,753.0900000000001,0.25,281.2516249004651
175,CC(C)(CN(CCNCCCCCN)CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,838.2400000000001,0.32075471698113206,355.52304347267363
176,CC(C)(CC(N)(CN)CC(C)(C)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,753.0900000000001,0.25,319.25162490046523
177,CC(C)(C=O)S(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,362.4940000000001,0.17391304347826086,203.07669376550433
178,CC(C)(N)C(C)(C)S(=O)C(C)(C)C(C)(N)C(=O)O,278.41799999999995,0.9166666666666666,268.79748738387644
179,CC(C)(C)OC(=O)NC(C)(C)C(C)(C)S(=O)C(C)(C)C1(C)NC(=O)NC1=O,403.54500000000013,0.8333333333333334,425.8826871473023
180,CC(=O)C(C)(C)S(=O)C(C)(C)C(C)(C)NC(=O)OC(C)(C)C,333.4940000000001,0.875,280.13733738676103
181,Cc1c(C)c2c3c(c(C)c(C)c(O)c3c1C)C(C)(C)S(=O)C2(C)C,344.52000000000004,0.5238095238095238,278.33985000288465
182,Nc1cccnc1C(Cc1ccccc1)(c1ccccc1)S(=O)C(Cc1ccccc1)(c1ccccc1)c1ncccc1N,594.7840000000001,0.10526315789473684,302.6503685924026
183,Nc1cnccc1C(Cc1ccccc1)(c1ccccc1)S(=O)C(Cc1ccccc1)(c1ccccc1)c1ccncc1N,594.7840000000001,0.10526315789473684,297.8202935938449
184,CCc1ccccc1CC(C)(C(=O)O)S(=O)C(C)(Cc1ccccc1CC)C(=O)O,430.5660000000002,0.4166666666666667,224.18947501009643
